line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
8284,2433,P6,2,5,13704.95
8285,2433,P49,2,5,23003.1
8286,2434,P65,4,3,9998.34
8287,2434,P27,,5,3306.5
8288,2434,P16,1,2,1697.84
8289,2434,P13,1,1,2518.23
8290,2435,P66,2,4,18958.24
8291,2435,P74,,2,7186.9
8292,2435,P33,1,4,3499.88
8295,2436,P19,,3,90672.0
8296,2436,P8,3,5,10996.65
8297,2437,P50,,5,15174.15
8298,2437,P75,4,3,6165.18
8299,2437,P75,,1,2055.06
8300,2437,P59,,4,1943.64
8301,2438,P47,3,3,14316.45
8302,2438,P15,,4,17277.6
8303,2438,P42,,4,16896.72
8304,2438,P20,,3,5956.08
8305,2439,P43,,5,12937.75
8306,2440,P58,5,4,11520.2
8307,2440,P14,,5,190166.5
8308,2441,P46,,5,4457.95
8309,2441,INVALID_P,5,5,12762.87
8311,2441,P61,,1,4098.51
8312,2442,P57,1,4,5121.08
8313,2443,P69,5,2,6144.62
8314,2443,P35,,1,3638.25
8315,2443,P40,,3,1864.23
8316,2444,P54,,5,24640.35
8317,2445,P64,2,4,2864.92
8319,2445,P7,,3,11281.11
8320,2446,P67,1,1,909.12
8321,2446,P4,4,2,1568.38
8322,2446,P72,,4,15203.2
8324,2447,P70,2,4,19301.52
8325,2447,P18,2,1,3434.36
8326,2447,P76,,2,6782.54
8327,2447,P5,4,3,11251.35
8329,2449,P4,,5,3920.95
8330,2450,P65,,1,3332.78
8331,2450,INVALID_P,5,5,14682.64
8333,2451,P76,2,2,6782.54
8334,2451,P18,,1,3434.36
8335,2452,P8,1,1,2199.33
8336,2452,P7,3,1,3760.37
8337,2453,P21,,5,15099.25
8338,2453,P29,,5,18896.5
8339,2453,P60,4,3,11059.05
8340,2454,P55,2,1,4053.2
8342,2454,P67,,2,1818.24
8343,2455,P63,2,1,2710.26
8344,2456,P17,,3,2651.73
8345,2457,P5,,5,18752.25
8346,2457,P53,2,4,7514.44
8347,2457,P26,4,2,6866.78
8348,2457,P27,,1,661.3
8349,2457,P70,,4,19301.52
8350,2458,P27,,4,2645.2
8351,2458,P78,,5,22540.55
8352,2458,P61,2,1,4098.51
8353,2458,P60,,1,3686.35
8354,2459,P22,,1,2393.44
8355,2459,P46,,5,4457.95
8356,2459,P18,,1,3434.36
8357,2459,P55,5,3,12159.6
8358,2460,P16,5,3,2546.76
8359,2460,P70,3,4,19301.52
8360,2460,P36,,2,7252.88
8361,2460,P63,5,4,10841.04
8362,2461,P68,2,3,8056.8
8363,2461,P6,4,1,2740.99
8364,2461,P3,,1,800.07
8365,2462,P1,3,4,17739.8
8366,2462,P3,,4,3200.28
8367,2463,P47,5,4,19088.6
8368,2463,P73,,5,174017.5
8369,2463,P3,,3,2400.21
8370,2464,P63,3,1,2710.26
8371,2464,P73,,1,3480.35
8372,2465,P3,,2,1600.14
8373,2466,P35,,5,181912.5
8374,2466,P67,,2,1818.24
8375,2467,P10,,3,5621.34
8376,2467,P24,,4,11243.24
8377,2467,P76,4,4,13565.08
8378,2467,P60,,1,3686.35
8379,2467,P11,,4,19947.6
8380,2467,P41,,5,15819.85
8381,2467,P69,1,3,9216.93
8382,2467,P33,,1,874.97
8383,2468,P18,,4,13737.44
8384,2468,P67,,3,2727.36
8385,2468,P26,,4,13733.56
8386,2469,P52,,1,648.15
8387,2469,P28,,5,22177.3
8388,2469,P31,,1,1766.86
8389,2469,P61,,5,20492.55
8390,2470,P57,3,2,2560.54
8391,2470,P20,,5,9926.8
8392,2471,P47,,5,23860.75
8394,2471,P18,,4,137374.4
8395,2471,P46,,3,2674.77
8396,2472,P35,,2,7276.5
8397,2472,P54,,1,4928.07
8398,2472,P41,,5,15819.85
8399,2472,P2,2,5,16249.85
8400,2473,P76,4,3,10173.81
8401,2473,P54,,3,14784.21
8402,2473,P67,,5,4545.6
8403,2474,P45,,1,1932.18
8404,2475,P46,,1,891.59
8405,2475,P6,1,2,5481.98
8406,2475,P76,3,5,16956.35
8407,2475,P39,,1,2587.64
8408,2475,P18,,3,10303.08
8409,2475,P26,3,1,3433.39
8410,2475,P16,,1,848.92
8411,2476,P63,5,3,8130.78
8412,2476,P76,,1,3391.27
8413,2477,P66,3,4,18958.24
8414,2477,P17,,5,4419.55
8415,2477,P72,,2,7601.6
8416,2477,P47,,4,19088.6
8417,2477,P11,,3,14960.7
8418,2477,P24,2,1,2810.81
8419,2477,P11,,5,24934.5
8420,2477,P33,,5,4374.85
8421,2478,P22,1,5,11967.2
8422,2479,P59,1,1,485.91
8423,2479,P60,,1,3686.35
8424,2479,P44,,2,2149.32
8425,2480,P45,,3,5796.54
8426,2480,P60,,4,14745.4
8427,2481,P75,,3,6165.18
8428,2481,P32,,1,1538.15
8429,2481,P27,,4,2645.2
8430,2481,P5,,5,18752.25
8431,2482,P64,4,2,1432.46
8432,2483,P13,3,3,7554.69
8433,2484,P78,,1,45081.1
8434,2484,P49,,2,9201.24
8435,2484,P78,,2,9016.22
8436,2485,P70,,5,24126.9
8437,2485,P46,4,1,891.59
8438,2485,P63,,3,8130.78
8439,2486,P18,,5,17171.8
8440,2486,P6,,1,2740.99
8441,2486,P26,2,2,6866.78
8442,2486,P16,,4,3395.68
8443,2486,P49,4,3,13801.86
8445,2487,P44,,4,4298.64
8447,2487,P59,,1,485.91
8448,2487,P24,,2,5621.62
8449,2487,P61,,2,8197.02
8450,2487,P3,2,2,1600.14
8451,2488,P33,1,4,3499.88
8452,2488,P74,3,1,3593.45
8453,2488,P59,5,5,2429.55
8454,2488,P34,,1,115.9
8455,2489,P60,,3,11059.05
8456,2489,P11,4,4,19947.6
8457,2489,P63,,1,2710.26
8458,2490,INVALID_P,2,3,5309.68
8459,2490,P50,2,2,6069.66
8460,2490,P4,,4,3136.76
8461,2490,P10,3,5,9368.9
8462,2491,P32,,5,7690.75
8463,2492,P50,,1,3034.83
8464,2492,P59,,5,2429.55
8465,2492,P15,,3,12958.2
8466,2492,P60,,5,18431.75
8467,2492,P23,,1,1331.93
8468,2492,P30,1,1,3866.13
8469,2492,P15,,2,8638.8
8470,2492,P45,,1,1932.18
8471,2493,P71,,2,9303.36
8472,2493,P3,,4,3200.28
8473,2494,P76,2,4,13565.08
8474,2494,P67,2,2,1818.24
8475,2494,P70,,2,9650.76
8476,2494,P5,4,4,15001.8
8477,2494,P78,,2,9016.22
8478,2494,P78,,2,9016.22
8479,2495,P47,1,3,14316.45
8480,2495,P24,,1,2810.81
8481,2495,P77,,5,9648.8
8482,2495,P29,3,3,11337.9
8483,2495,P47,,4,19088.6
8484,2495,P72,,1,3800.8
8486,2496,P42,,1,4224.18
8487,2496,P66,3,5,23697.8
8488,2496,P74,,5,17967.25
8489,2496,P57,,4,5121.08
8490,2497,P55,1,5,20266.0
8491,2497,P48,,3,13859.79
8492,2497,P19,,4,12089.6
8493,2497,P13,,3,7554.69
8494,2498,P66,1,2,9479.12
8495,2498,P16,3,2,1697.84
8496,2499,P63,2,3,8130.78
8497,2499,P58,5,3,8640.15
8498,2500,P35,2,1,3638.25
8499,2500,P28,,1,4435.46
8500,2500,P34,,2,231.8
8501,2500,P49,5,2,9201.24
8502,2500,P66,,4,18958.24
8503,2501,P22,,4,95737.6
8504,2501,P75,,2,4110.12
8505,2502,P60,,2,7372.7
8506,2502,P58,4,2,5760.1
8507,2502,P4,,4,3136.76
8509,2503,P72,5,4,15203.2
8510,2503,P56,1,3,3819.96
8511,2504,P49,,2,9201.24
8512,2504,P67,,1,909.12
8513,2504,P64,,4,2864.92
8514,2504,P32,,2,3076.3
8515,2505,P10,,5,9368.9
8516,2505,P46,1,5,4457.95
8517,2505,P38,,4,15334.44
8518,2505,P44,,2,2149.32
8520,2505,P30,,4,15464.52
8521,2505,P44,2,2,2149.32
8522,2506,P19,,5,15112.0
8523,2507,P13,,2,5036.46
8524,2507,P5,3,4,15001.8
8525,2507,P7,3,5,18801.85
8528,2508,P72,2,5,19004.0
8529,2508,P74,,2,7186.9
8530,2509,P41,2,1,3163.97
8531,2510,P18,,1,3434.36
8533,2511,P47,,3,143164.5
8534,2512,P40,2,5,3107.05
8535,2512,P50,1,5,15174.15
8536,2512,P16,2,1,848.92
8537,2513,P58,1,2,5760.1
8538,2513,P57,,5,6401.35
8539,2514,P41,,1,3163.97
8540,2514,P14,5,3,11409.99
8541,2515,P59,,3,1457.73
8543,2515,P45,,1,1932.18
8544,2515,P14,,4,15213.32
8545,2516,P27,4,3,1983.9
8546,2516,P41,,5,15819.85
8548,2516,P46,3,4,35663.6
8549,2516,P38,2,2,7667.22
8550,2517,P55,,5,20266.0
8551,2517,P35,4,5,18191.25
8552,2517,P19,,5,15112.0
8553,2517,P44,,1,1074.66
8554,2518,P56,1,4,5093.28
8555,2518,P25,,5,23589.55
8556,2519,P40,,1,621.41
8557,2519,P39,4,4,10350.56
8558,2519,P54,,1,4928.07
8559,2520,P47,5,3,14316.45
8560,2520,P57,1,3,38408.1
8562,2520,P39,3,5,12938.2
8563,2521,P69,,2,6144.62
8564,2521,P7,,3,11281.11
8565,2521,P40,3,2,1242.82
8566,2521,P40,,3,1864.23
8567,2521,P6,2,2,5481.98
8568,2521,P75,,4,8220.24
8569,2521,P59,,1,485.91
8570,2521,P10,4,5,9368.9
8571,2522,P34,,1,115.9
8572,2522,P70,4,4,19301.52
8573,2522,P72,3,3,11402.4
8575,2522,P56,,2,2546.64
8576,2522,P70,,4,19301.52
8577,2522,P54,4,2,9856.14
8578,2523,P35,1,5,18191.25
8579,2523,P37,5,1,4862.25
8580,2524,P45,3,2,3864.36
8581,2524,P36,,3,10879.32
8582,2524,P30,5,4,15464.52
8583,2524,P44,,5,5373.3
8584,2524,P45,,3,5796.54
8585,2525,P12,,2,1555.66
8586,2525,P41,,5,15819.85
8587,2525,P2,,4,12999.88
8588,2525,P71,,1,4651.68
8589,2526,P19,4,5,15112.0
8590,2527,P70,2,4,19301.52
8591,2527,P4,,3,2352.57
8592,2527,P61,,3,12295.53
8593,2527,P63,,2,5420.52
8594,2528,P56,1,3,3819.96
8595,2529,P12,,3,2333.49
8596,2529,P20,2,3,5956.08
8597,2529,P45,,2,3864.36
8600,2530,P56,4,4,5093.28
8601,2531,P61,5,1,4098.51
8602,2532,P22,5,4,9573.76
8603,2532,P67,,4,3636.48
8604,2532,P5,,4,15001.8
8605,2532,P75,,4,8220.24
8607,2533,P60,,5,18431.75
8608,2534,P68,1,5,13428.0
8609,2534,P11,,5,24934.5
8610,2534,P20,1,4,7941.44
8611,2534,P42,4,5,21120.9
8612,2535,P38,2,1,3833.61
8613,2535,P40,2,4,2485.64
8614,2535,P29,,2,7558.6
8615,2536,P29,1,1,3779.3
8616,2536,P54,1,2,9856.14
8617,2536,P41,,2,6327.94
8618,2537,P32,,4,6152.6
8619,2538,P38,1,5,19168.05
8620,2538,P7,,4,15041.48
8621,2538,P63,,1,2710.26
8622,2539,P16,,1,848.92
8623,2539,P54,2,4,19712.28
8624,2539,P25,,3,14153.73
8625,2540,P45,3,2,3864.36
8626,2540,P29,4,5,18896.5
8627,2540,P12,,4,3111.32
8628,2540,P50,,1,3034.83
8629,2540,P11,4,1,4986.9
8630,2540,P38,,2,7667.22
8631,2540,P36,,3,10879.32
8632,2540,P10,,2,37475.6
8633,2541,P19,,5,15112.0
8634,2542,P46,,5,4457.95
8635,2542,P36,4,5,18132.2
8636,2542,P71,2,3,13955.04
8637,2542,P12,,5,3889.15
8638,2543,P68,1,3,8056.8
8639,2543,P66,1,4,18958.24
8640,2544,P69,,3,9216.93
8641,2544,P70,,1,4825.38
8642,2544,P15,,2,8638.8
8643,2545,P29,4,5,18896.5
8644,2545,P66,5,1,4739.56
8646,2545,P27,5,1,661.3
8647,2546,P24,,4,11243.24
8648,2546,P66,2,5,23697.8
8649,2547,P59,,5,2429.55
8650,2547,P38,,4,15334.44
8651,2547,P45,4,4,7728.72
8652,2547,P44,3,2,2149.32
8653,2548,P54,4,4,19712.28
8654,2548,P26,,1,3433.39
8655,2548,P57,,5,6401.35
8656,2548,P20,4,1,1985.36
8657,2549,P59,1,5,2429.55
8658,2549,P24,4,1,2810.81
8659,2549,P57,,4,5121.08
8660,2550,P68,,2,5371.2
8661,2551,P3,5,5,4000.35
8662,2551,P68,,1,2685.6
8663,2551,P14,,4,15213.32
8664,2551,P72,2,1,3800.8
8666,2552,P57,,2,2560.54
8667,2552,P25,,2,94358.2
8668,2552,P65,,5,16663.9
8669,2552,P70,5,5,24126.9
8670,2552,P66,5,1,4739.56
8671,2552,P57,1,2,2560.54
8672,2552,P66,,5,23697.8
8673,2553,P44,,1,1074.66
8674,2553,P44,5,5,5373.3
8675,2553,P69,,4,12289.24
8676,2554,P4,,3,2352.57
8677,2555,P37,,3,14586.75
8678,2555,P6,,2,5481.98
8679,2555,P64,,5,3581.15
8680,2555,P78,,5,22540.55
8681,2556,P61,2,1,4098.51
8682,2556,P78,,5,22540.55
8683,2556,P23,,3,3995.79
8684,2557,P54,,2,9856.14
8685,2557,P50,,4,12139.32
8686,2557,P2,2,5,16249.85
8687,2557,P12,,1,777.83
8688,2557,P8,4,5,10996.65
8689,2557,P66,,3,14218.68
8690,2557,P12,,3,2333.49
8691,2557,P69,,5,15361.55
8693,2558,P6,,2,5481.98
8694,2558,P44,,2,2149.32
8695,2558,P49,4,2,9201.24
8696,2559,P25,,2,9435.82
8697,2559,P35,,2,7276.5
8698,2559,P46,,3,2674.77
8699,2559,P68,,1,2685.6
8700,2560,P76,,2,6782.54
8701,2560,P61,2,2,8197.02
8702,2560,P43,,2,5175.1
8703,2560,P66,2,2,9479.12
8704,2560,P26,,1,3433.39
8705,2560,P77,,5,9648.8
8706,2561,P26,,5,17166.95
8707,2561,INVALID_P,,3,14287.39
8708,2561,P46,,2,1783.18
8709,2561,P34,,3,347.7
8710,2562,P78,,2,9016.22
8711,2563,INVALID_P,5,1,4866.66
8712,2563,P14,1,2,7606.66
8713,2563,P17,,5,4419.55
8714,2563,P22,4,2,4786.88
8715,2563,P55,2,4,16212.8
8716,2563,P46,1,5,4457.95
8717,2564,P8,,4,8797.32
8718,2565,P2,,5,16249.85
8719,2566,P36,,1,3626.44
8720,2566,P60,4,4,14745.4
8721,2567,P78,4,2,9016.22
8722,2567,P78,,2,9016.22
8723,2568,P11,,1,4986.9
8724,2568,P62,5,1,4892.12
8725,2569,INVALID_P,,2,2614.3
8726,2569,P66,,2,9479.12
8727,2569,INVALID_P,,2,2700.34
8728,2570,P28,,2,8870.92
8729,2570,P7,,4,15041.48
8730,2570,P69,,1,3072.31
8731,2570,P75,,1,2055.06
8732,2571,P29,1,2,7558.6
8733,2571,P52,,2,1296.3
8734,2571,P67,,5,4545.6
8735,2571,P38,4,3,11500.83
8736,2572,P61,,4,16394.04
8737,2572,P31,3,2,3533.72
8738,2573,P66,,4,18958.24
8739,2574,P11,,2,9973.8
8740,2574,P7,,4,15041.48
8741,2574,P32,,4,6152.6
8742,2574,P71,,1,4651.68
8743,2575,P53,,4,7514.44
8744,2576,P24,,3,8432.43
8745,2576,P12,,4,3111.32
8746,2576,P74,3,5,17967.25
8747,2577,P70,,1,4825.38
8748,2578,P68,,5,13428.0
8749,2578,P22,5,5,11967.2
8750,2578,P11,,4,19947.6
8751,2578,P26,,5,17166.95
8753,2579,P60,,1,3686.35
8754,2579,P42,2,4,16896.72
8755,2579,P74,1,4,14373.8
8756,2579,P46,4,5,4457.95
8757,2579,P33,,1,874.97
8759,2580,P14,3,1,3803.33
8760,2580,P56,3,5,6366.6
8761,2580,P70,1,3,14476.14
8762,2581,P54,2,3,14784.21
8763,2581,P28,4,2,8870.92
8764,2581,P41,4,4,12655.88
8765,2582,P36,,2,7252.88
8766,2582,P69,,1,3072.31
8767,2582,P76,,5,16956.35
8768,2582,P68,5,4,10742.4
8769,2582,P25,3,4,18871.64
8770,2583,P49,,5,23003.1
8771,2583,P78,,2,9016.22
8772,2584,P59,,1,485.91
8773,2584,P12,,5,3889.15
8774,2584,P22,1,5,11967.2
8775,2585,P67,5,2,1818.24
8777,2585,P70,,1,4825.38
8779,2585,P14,,2,7606.66
8780,2585,P70,,4,19301.52
8781,2586,P50,,4,12139.32
8782,2586,P77,,5,9648.8
8783,2586,P30,1,2,7732.26
8784,2586,P46,3,1,891.59
8785,2587,P16,,2,1697.84
8786,2588,P34,1,5,579.5
8787,2588,P77,,5,9648.8
8788,2588,P47,3,3,14316.45
8789,2588,P3,,2,1600.14
8790,2588,P25,,3,14153.73
8791,2589,P6,2,5,13704.95
8792,2589,P30,,5,19330.65
8793,2589,P66,,5,23697.8
8794,2590,P14,5,4,15213.32
8795,2590,P40,1,4,2485.64
8797,2590,P70,2,2,9650.76
8798,2590,P13,5,1,2518.23
8799,2590,P43,,1,2587.55
8800,2591,P17,,2,1767.82
8801,2591,P54,1,4,19712.28
8802,2591,P1,,2,8869.9
8803,2592,P14,,2,7606.66
8804,2592,P60,,5,18431.75
8805,2592,P67,,2,1818.24
8806,2593,P73,,4,13921.4
8807,2593,P33,4,2,1749.94
8808,2594,P55,4,3,12159.6
8809,2594,P4,,3,2352.57
8810,2594,P57,,2,2560.54
8811,2594,P59,,5,2429.55
8812,2594,P29,1,3,11337.9
8813,2594,P11,,1,4986.9
8814,2594,P75,,5,10275.3
8815,2594,P44,3,4,4298.64
8816,2595,P79,,2,4624.56
8817,2596,P34,3,1,115.9
8818,2596,P44,,1,1074.66
8819,2596,P49,2,2,9201.24
8820,2596,P28,2,4,17741.84
8821,2597,P55,,5,20266.0
8822,2597,P43,1,4,10350.2
8823,2597,P41,3,5,15819.85
8824,2597,P34,,5,579.5
8825,2598,P63,,2,5420.52
8826,2598,P16,4,2,1697.84
8827,2598,P62,,3,14676.36
8828,2598,P27,1,2,1322.6
8829,2598,P15,,3,12958.2
8830,2598,P18,3,3,10303.08
8831,2598,P22,2,2,4786.88
8832,2598,P61,3,1,4098.51
8833,2599,P26,3,3,10300.17
8834,2599,P74,,5,17967.25
8835,2599,P67,,1,909.12
8836,2600,P63,,3,8130.78
8837,2600,P5,1,1,3750.45
8838,2600,P18,,2,6868.72
8839,2600,P49,,2,9201.24
8840,2601,P30,2,2,7732.26
8841,2601,P38,,1,3833.61
8842,2601,P71,5,3,13955.04
8843,2602,P18,2,2,6868.72
8844,2602,P38,,4,15334.44
8845,2602,P29,,2,7558.6
8846,2602,P62,,4,19568.48
8847,2603,P40,,2,1242.82
8848,2603,P13,,1,2518.23
8849,2603,P22,2,4,9573.76
8850,2603,P52,,2,1296.3
8851,2603,P24,,2,5621.62
8852,2603,P22,,4,9573.76
8853,2603,P5,5,1,3750.45
8855,2604,P48,1,1,4619.93
8856,2605,P40,,3,1864.23
8857,2605,P43,3,5,12937.75
8858,2605,P33,,1,874.97
8859,2605,P75,4,3,6165.18
8860,2605,P35,,2,7276.5
8861,2605,P14,,1,3803.33
8862,2605,P59,,4,1943.64
8863,2605,P33,1,3,2624.91
8864,2606,P29,,5,18896.5
8865,2606,P32,2,5,7690.75
8866,2606,P63,2,2,5420.52
8867,2607,P77,,3,5789.28
8868,2608,P59,2,5,2429.55
8869,2608,P42,2,3,12672.54
8870,2609,P45,,2,3864.36
8871,2609,P9,,5,14796.55
8872,2609,P19,,4,12089.6
8873,2609,P7,,4,15041.48
8874,2609,P2,5,5,16249.85
8875,2609,P7,,2,7520.74
8876,2609,P7,2,2,7520.74
8877,2609,P12,1,3,2333.49
8878,2610,P58,,3,8640.15
8879,2610,P55,2,3,12159.6
8880,2610,P58,,3,8640.15
8882,2611,P56,4,5,6366.6
8883,2611,P45,3,3,5796.54
8884,2611,P64,,4,2864.92
8885,2612,P40,,4,2485.64
8886,2613,P38,2,3,11500.83
8887,2613,P41,3,4,12655.88
8888,2614,P59,2,2,971.82
8889,2615,P27,3,2,1322.6
8891,2615,P67,,1,909.12
8892,2615,P16,,3,2546.76
8893,2615,P58,,1,2880.05
8894,2615,P55,,5,20266.0
8895,2616,P62,1,2,9784.24
8896,2616,P46,1,5,4457.95
8897,2616,P78,,1,4508.11
8898,2616,P61,,4,16394.04
8899,2617,P38,3,3,11500.83
8900,2617,P78,,2,9016.22
8902,2618,P33,,3,2624.91
8903,2618,P2,1,4,12999.88
8906,2619,P15,,4,17277.6
8908,2620,P40,,4,2485.64
8910,2621,P16,,3,2546.76
8911,2621,P5,4,2,7500.9
8912,2622,P78,,2,9016.22
8913,2622,P26,5,4,13733.56
8914,2622,P63,,4,10841.04
8915,2622,P65,2,4,13331.12
8916,2623,P25,5,2,9435.82
8917,2623,P69,,1,30723.1
8918,2624,P62,4,5,24460.6
8919,2624,P57,,1,1280.27
8920,2625,P16,,3,2546.76
8921,2625,P62,,3,14676.36
8922,2626,P7,5,4,15041.48
8925,2627,P50,2,1,3034.83
8926,2627,P6,5,3,8222.97
8927,2627,P55,,4,16212.8
8928,2627,P22,,5,11967.2
8929,2627,P55,4,5,20266.0
8930,2627,P63,4,1,2710.26
8933,2628,P16,,2,1697.84
8934,2628,P15,2,5,21597.0
8935,2629,P12,,4,3111.32
8936,2629,P32,1,4,6152.6
8937,2629,P5,,2,7500.9
8938,2629,P21,,5,15099.25
8940,2629,P20,,3,5956.08
8941,2629,P10,,4,7495.12
8942,2630,P5,,4,15001.8
8943,2630,P32,,2,3076.3
8944,2631,P58,,5,14400.25
8945,2631,P27,,2,1322.6
8946,2631,P36,5,3,10879.32
8947,2631,P55,1,4,16212.8
8948,2631,P19,5,4,12089.6
8949,2631,P27,,4,2645.2
8950,2632,P34,,3,347.7
8951,2632,P18,,2,6868.72
8952,2632,P21,1,3,9059.55
8953,2632,P64,,5,3581.15
8954,2633,P49,,2,9201.24
8956,2634,P33,,1,874.97
8957,2634,P54,4,1,4928.07
8958,2635,P4,,2,1568.38
8960,2635,P13,,2,5036.46
8961,2635,P43,,2,5175.1
8962,2636,P76,1,3,10173.81
8963,2637,P66,,1,4739.56
8965,2638,P79,5,5,11561.4
8967,2638,P18,,1,3434.36
8968,2639,P54,,1,4928.07
8969,2639,P74,,2,7186.9
8970,2639,P33,1,2,1749.94
8971,2639,P47,,1,4772.15
8972,2639,P37,,5,24311.25
8973,2639,P74,2,4,14373.8
8974,2639,P68,5,4,10742.4
8975,2640,P71,3,1,4651.68
8976,2641,P26,5,1,3433.39
8977,2641,P11,,2,9973.8
8978,2642,P1,5,1,4434.95
8979,2642,P10,,3,5621.34
8980,2642,P40,,3,1864.23
8981,2642,P10,4,2,3747.56
8982,2643,P17,4,4,3535.64
8983,2644,P56,,2,2546.64
8984,2644,P14,,2,7606.66
8985,2644,P49,,4,18402.48
8986,2644,P53,,3,5635.83
8987,2645,P38,2,3,11500.83
8988,2646,P41,,5,15819.85
8989,2647,P12,,5,3889.15
8990,2648,P17,,5,4419.55
8991,2648,P55,2,1,4053.2
8992,2648,P79,,5,11561.4
8993,2648,P67,,4,3636.48
8994,2649,P7,5,2,7520.74
8995,2649,P74,,5,17967.25
8996,2649,P59,3,4,1943.64
8998,2650,P24,,5,14054.05
8999,2650,P3,,4,3200.28
9000,2650,P3,5,5,4000.35
9001,2651,P62,,4,19568.48
9002,2651,P4,5,4,3136.76
9003,2651,P5,2,3,11251.35
9004,2651,P67,,5,4545.6
9005,2651,P74,2,2,7186.9
9006,2652,P42,3,1,4224.18
9007,2652,P42,,4,16896.72
9008,2652,P74,,4,14373.8
9009,2652,P24,,5,14054.05
9010,2652,P14,5,5,19016.65
9011,2652,P70,,5,24126.9
9012,2652,INVALID_P,4,1,1961.73
9013,2653,P24,3,1,2810.81
9014,2653,P66,,4,18958.24
9015,2654,P37,,3,14586.75
9016,2654,P52,4,3,1944.45
9017,2654,P24,,4,11243.24
9018,2655,P58,,3,8640.15
9019,2655,P5,,4,15001.8
9020,2655,P28,,1,4435.46
9021,2655,P55,4,1,4053.2
9022,2656,P40,,1,621.41
9023,2656,P8,,4,8797.32
9024,2656,P13,5,3,7554.69
9025,2657,P26,3,4,13733.56
9026,2658,P71,,3,13955.04
9027,2658,P42,,5,21120.9
9028,2658,INVALID_P,,1,2504.11
9029,2658,P3,2,5,4000.35
9030,2659,P26,,5,17166.95
9031,2660,P13,5,4,10072.92
9032,2660,P63,,4,10841.04
9033,2660,P14,,3,11409.99
9034,2661,P9,2,3,8877.93
9035,2661,P3,2,5,4000.35
9036,2661,P34,2,5,579.5
9037,2661,P47,,5,23860.75
9038,2662,P40,3,1,621.41
9039,2662,P29,5,5,18896.5
9040,2662,P8,5,3,6597.99
9041,2662,P21,,2,6039.7
9042,2663,P68,,2,5371.2
9044,2663,INVALID_P,1,4,89471.55
9045,2663,P47,5,4,19088.6
9046,2663,P35,,1,3638.25
9047,2663,P64,,2,1432.46
9048,2664,P70,2,4,19301.52
9049,2664,P6,,2,5481.98
9050,2664,P4,5,2,1568.38
9051,2665,P62,,2,9784.24
9052,2665,P46,,1,891.59
9053,2666,P63,,4,10841.04
9054,2666,P58,1,4,11520.2
9055,2666,P44,,4,4298.64
9056,2666,P70,,5,24126.9
9057,2666,P80,,4,5258.96
9058,2666,P63,,4,10841.04
9059,2667,P1,,5,22174.75
9060,2667,P8,1,3,6597.99
9061,2668,P30,4,4,15464.52
9062,2669,P59,1,1,485.91
9063,2670,P44,,3,3223.98
9064,2670,P21,5,1,3019.85
9065,2670,P80,,1,1314.74
9066,2670,P7,,4,15041.48
9067,2670,P68,2,1,2685.6
9068,2670,P73,,3,10441.05
9069,2670,P64,,5,3581.15
9070,2671,P11,,2,9973.8
9071,2671,P33,5,1,874.97
9072,2671,P30,1,2,7732.26
9073,2671,P28,5,1,4435.46
9074,2672,P49,,4,18402.48
9075,2672,P5,,1,3750.45
9076,2672,P46,,4,3566.36
9077,2672,P68,1,1,2685.6
9078,2673,P1,,5,22174.75
9079,2673,P40,5,1,621.41
9081,2674,P63,,2,5420.52
9082,2675,P26,,3,10300.17
9083,2675,INVALID_P,,4,16892.34
9085,2676,P66,,1,4739.56
9086,2676,P56,,2,2546.64
9087,2677,P7,,1,3760.37
9088,2678,INVALID_P,,5,22600.11
9089,2678,P68,5,3,8056.8
9090,2679,P60,2,4,14745.4
9091,2679,P68,1,3,8056.8
9092,2679,P73,5,4,13921.4
9093,2679,P11,3,1,4986.9
9094,2680,P75,,4,8220.24
9095,2680,P69,,5,15361.55
9096,2681,P27,,1,661.3
9097,2681,P78,2,3,13524.33
9098,2682,P46,,2,1783.18
9099,2682,P73,,5,17401.75
9100,2682,P19,,2,6044.8
9101,2683,P23,1,4,5327.72
9102,2683,P18,3,5,17171.8
9103,2683,P56,,3,3819.96
9104,2683,P52,,2,1296.3
9105,2684,P42,,5,21120.9
9106,2684,P76,,3,10173.81
9107,2684,P80,,3,3944.22
9109,2684,P5,,3,11251.35
9110,2684,P22,,1,2393.44
9111,2685,P36,,1,3626.44
9112,2685,P36,,4,14505.76
9113,2686,P44,,3,3223.98
9114,2687,P6,,1,2740.99
9115,2687,P15,,1,4319.4
9116,2687,P56,3,2,2546.64
9117,2688,P57,4,3,3840.81
9118,2688,P70,,1,4825.38
9119,2688,P57,,3,3840.81
9121,2688,P21,5,3,9059.55
9122,2689,P69,1,1,3072.31
9123,2689,P41,,2,6327.94
9124,2689,P28,1,2,8870.92
9125,2689,P25,,2,9435.82
9127,2690,P15,4,4,17277.6
9128,2690,P48,,5,23099.65
9130,2691,P21,,5,15099.25
9131,2691,P21,,5,15099.25
9132,2691,P75,,5,10275.3
9134,2692,P43,,3,7762.65
9135,2692,P35,,2,7276.5
9136,2692,P22,3,4,9573.76
9137,2692,P46,,5,44579.5
9138,2693,P49,,4,18402.48
9139,2693,P46,,3,26747.7
9140,2694,P36,,1,3626.44
9141,2694,P63,,1,2710.26
9142,2695,P68,,4,10742.4
9143,2695,P46,,1,891.59
